Small Unit Installation Postcode,Jan 2011 - Installations Quantity,Jan 2011 - SGU Rated Output In kW,Feb 2011 - Installations Quantity,Feb 2011 - SGU Rated Output In kW,Mar 2011 - Installations Quantity,Mar 2011 - SGU Rated Output In kW,Apr 2011 - Installations Quantity,Apr 2011 - SGU Rated Output In kW,May 2011 - Installations Quantity,May 2011 - SGU Rated Output In kW,Jun 2011 - Installations Quantity,Jun 2011 - SGU Rated Output In kW,Jul 2011 - Installations Quantity,Jul 2011 - SGU Rated Output In kW,Aug 2011 - Installations Quantity,Aug 2011 - SGU Rated Output In kW,Sep 2011 - Installations Quantity,Sep 2011 - SGU Rated Output In kW,Oct 2011 - Installations Quantity,Oct 2011 - SGU Rated Output In kW,Nov 2011 - Installations Quantity,Nov 2011 - SGU Rated Output In kW,Dec 2011 - Installations Quantity,Dec 2011 - SGU Rated Output In kW
5245,2,6.1,8,18.824,11,34.17,7,23.68,5,10.97,21,66.45,10,27.166,9,22.545,6,14.52,15,59.27,18,78.95,7,28.42
5250,3,10,5,12.82,10,35.605,8,24.71,10,36.24,22,53.37,8,18.02,9,24.76,21,70.64,21,74.592,13,41.365,4,11.04
5251,25,64.658,26,66.51,47,103.42,38,107.29,41,123.015,74,221.782,40,126.085,68,209.35,44,104.089,39,117.635,53,161.265,31,82.653
5252,9,20.8,15,32,20,47.32,15,41.61,23,61.82,35,100.42,16,41.42,15,32.72,30,79.597,23,67.51,16,55.285,10,24.995
5253,31,80.48,36,88.554,59,128.46,56,138.765,66,141.312,116,259.105,74,179.66,99,258.643,82,230.03,81,233.955,58,188.344,34,105.255
5254,7,13.82,9,20.41,8,23.25,10,31.61,10,19.95,26,79.913,16,44.266,9,27.77,17,42.764,20,77.185,8,24.75,9,39.09
5255,25,65.405,33,72.414,41,89.56,37,107.695,45,103.868,72,216.184,30,83.61,37,103.787,60,154.483,34,117.493,45,138.39,21,81.38
5256,2,3.04,8,19.9,7,13.63,8,17.515,4,6.44,11,31.434,11,29.654,8,18.261,5,8.74,6,15.21,14,40.34,7,12.88
5259,0,0,4,14.71,3,8.06,1,3.04,6,16.32,13,42.85,12,27.005,8,18.505,8,15.495,4,17.84,4,16.55,5,20.35
5260,2,3.025,8,17.76,7,16.815,5,13.82,9,17.94,20,58.71,13,40.71,13,32.495,8,23.38,2,8.36,8,19.31,3,11.14
5261,0,0,0,0,0,0,1,3.04,1,5.13,3,11.59,0,0,1,3.04,2,6.46,1,4.92,0,0,0,0
5262,0,0,0,0,0,0,0,0,0,0,0,0,1,3.04,0,0,0,0,0,0,0,0,1,3.924
5263,0,0,0,0,0,0,0,0,0,0,0,0,1,3.04,0,0,1,4.796,1,1.9,2,9.12,2,6.65
5264,1,1.52,1,2.96,2,10.16,1,3.08,6,13.306,20,69.76,3,16.74,6,19.23,8,24.145,1,3.8,7,21.27,7,27
5265,0,0,0,0,0,0,0,0,5,15.1,5,13.45,0,0,0,0,1,4.59,2,7.45,0,0,0,0
5266,0,0,1,2.96,0,0,0,0,2,4.56,2,8.92,0,0,0,0,1,1.225,1,1.52,5,13.86,0,0
5267,0,0,2,3.7,2,6.38,2,6.27,2,3.74,3,16.72,8,22.91,8,25.125,3,11.17,13,44.445,3,9.645,3,14.81
5268,11,31.804,8,24.98,4,14.874,6,26.98,9,38.32,7,28.33,11,31.835,18,67.37,21,74.345,14,48.415,14,46.25,17,82.416
5269,0,0,0,0,0,0,0,0,0,0,1,2.75,1,3.055,0,0,1,6.08,0,0,0,0,3,17.82
5270,0,0,2,6.26,3,7.6,2,7.14,1,5.55,1,4,1,1.9,3,10.49,1,1.08,0,0,3,13.505,1,3
5271,7,17.66,5,13.35,12,37.9,11,47.536,11,39.14,14,61.42,6,20.49,22,77.151,24,72.858,19,63.416,24,83.515,17,59.674
5272,0,0,1,0.48,1,3.04,0,0,1,5.13,3,27.55,0,0,1,3.04,2,4.18,3,17.336,5,25.08,2,5.32
5273,0,0,0,0,0,0,0,0,1,3.04,0,0,0,0,1,1.9,1,3.8,2,9.12,0,0,0,0
5275,3,6.27,2,9.19,3,6.964,3,7.42,8,21.036,15,51.205,8,27.314,5,17.52,18,61.056,18,72.056,16,48.82,6,26.37
5276,2,8.59,1,1.5,5,14.564,0,0,3,15.92,12,38.275,1,5.13,1,3.42,7,28.24,8,25.1,6,18.86,12,50.42
5277,1,1.52,0,0,0,0,3,10.5,1,1.52,6,19.15,4,17.1,4,11.155,7,17.745,7,16.335,17,54.6,5,15.3
5278,0,0,0,0,3,10.6,0,0,0,0,0,0,1,1.52,0,0,1,4.56,2,3.99,2,11.03,1,3.04
5279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6.914,1,4.56,1,2.96
5280,6,16.58,8,25.035,19,43.384,6,19.815,12,31.01,34,108.86,9,40.355,27,84.386,41,127.205,28,103.616,42,147.521,17,66.655
5290,9,27.96,21,47.66,26,61.496,19,35.87,18,35.93,52,134.72,15,34.73,23,67.635,49,116.365,69,198.332,46,134.532,25,91.93
5291,4,11.87,7,17.314,9,24.16,8,30.28,13,41.65,29,99.5,8,22.75,10,34.755,28,96.42,25,91.64,34,119.06,15,77.725
5301,0,0,0,0,1,4.94,0,0,0,0,1,6.16,3,8.36,3,12.85,5,11.02,2,6.27,6,22.63,2,9.88
5302,0,0,2,7.44,3,8.64,0,0,0,0,2,4.56,6,23.2,1,1.9,5,13.09,2,3.42,6,14.7,0,0
5303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.04,2,4.56,0,0,0,0
5304,0,0,1,3.99,0,0,0,0,0,0,3,5.68,0,0,1,3.04,3,9.5,5,27.68,2,4,3,9.48
5306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.94,2,8.36,0,0,1,0.76
5307,1,1.9,1,1.9,1,1.52,5,7.74,0,0,2,5.32,1,3.04,2,3.8,7,23.82,8,21.82,7,27.27,4,16.34
5308,0,0,0,0,0,0,0,0,0,0,1,2.66,0,0,0,0,2,7.98,1,5.16,1,2.28,0,0
5309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4.94,0,0,1,6.27,0,0
5310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5311,0,0,0,0,0,0,1,1.52,0,0,0,0,1,4.8,2,8.69,1,1.52,0,0,0,0,1,1.62
5312,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0
5320,1,1.85,0,0,2,4.46,1,1.9,2,7.03,9,29.12,5,18.45,7,25.5,8,25.235,8,27.84,4,15.73,4,8.36
5321,0,0,2,4.92,4,6.87,0,0,1,1.9,5,21.47,1,3.85,1,4.18,0,0,0,0,1,4.18,3,12.19
5322,1,3.42,0,0,1,3.24,1,1.52,16,54.99,17,64.68,1,4.94,5,14.32,5,12.16,7,29.865,4,18.406,4,15.45
5330,9,18.92,6,16.24,20,53.63,21,63.726,43,174.08,61,264.922,11,35.58,20,63.02,36,107.895,18,85.35,8,53.58,6,23.761
5331,1,3.85,1,3.3,2,7.22,2,6.8,2,6.84,3,6.7,2,7.18,2,7.45,0,0,1,6.27,1,4.62,1,6.84
5332,0,0,0,0,0,0,1,3.04,2,4.18,3,6.712,1,9.5,0,0,0,0,1,3.04,4,11.98,3,11.925
5333,6,18.09,11,35.07,13,44.98,7,23.3,15,56.23,51,165.302,13,41.18,26,83.615,37,133.145,19,87.13,33,118.27,16,57.305
5340,2,6.49,0,0,2,4.18,3,7.98,5,13.737,10,44.46,3,9.78,8,22.15,8,29.58,6,20.135,6,16.78,1,3.99
5341,6,18.31,6,16.91,12,29.39,6,23.78,6,21.02,39,152.155,32,101.695,13,56.85,17,64.35,32,152.41,18,82.99,9,40.28
5342,0,0,0,0,2,7.01,0,0,1,1.52,9,26.05,2,8.91,4,14.685,3,7.335,3,13.575,11,55.4,4,18.24
5343,3,5.98,10,39,13,38.96,7,15.13,15,69.785,29,104.63,6,22.62,10,34.99,18,65.005,6,20.44,11,48.68,9,30.23
5344,0,0,0,0,1,1.52,0,0,2,15.84,8,25.7,2,10.395,2,8.98,3,15.82,2,7.715,2,12,2,8.17
5345,3,5.68,3,7.6,6,13.84,10,29.029,5,14.73,29,108.613,9,48.728,6,19.515,11,46.085,13,66.065,11,60.47,11,39.19
5346,1,6.16,2,9.45,1,5.775,0,0,0,0,4,15.684,0,0,1,2.66,0,0,0,0,0,0,1,4.18
5350,2,11.02,2,7.78,1,3.12,1,1.52,0,0,1,5,0,0,2,6.095,2,11.26,2,10.08,2,7.98,3,13.3
5351,6,15.66,23,55.9,24,65.85,35,89.474,27,71.434,38,121.86,24,72.817,27,87.74,39,123.405,33,105.77,39,144.795,18,51.4
5352,7,13.97,15,41.13,16,57.184,14,30.48,14,29.79,22,95.695,21,71.87,25,62.285,32,81.245,30,103.32,29,102.655,14,45.21
5353,11,31.858,21,58.29,7,16.83,9,24.88,14,47.74,16,43.865,8,25.13,16,39.635,19,52.949,16,53.71,20,78.735,16,45.61
5354,1,3.68,0,0,1,4.18,3,6.48,3,7.52,7,24.05,1,1.52,7,16.85,16,38.695,10,27.74,4,13.83,5,16.02
5355,17,49.91,26,74.16,19,42.42,32,85.254,30,78.245,48,142.168,37,91.94,23,72.299,43,112.549,27,71.795,31,91.575,12,38.57
5356,0,0,0,0,3,6.7,1,4.23,3,7.99,3,10.72,2,6.04,6,16.75,5,11.4,4,13.11,6,21.18,3,10.51
5357,1,2.64,2,6.63,7,12.2,0,0,4,14.66,11,39.72,3,10.62,2,4.94,2,3.04,1,1.5,2,5.32,4,9.1
5360,2,3.02,7,20.13,6,10.59,3,5.98,3,12.78,7,16.96,9,30.41,2,8.555,7,16.235,9,26.53,9,38.515,3,11.435
5371,4,15.72,3,11.82,6,16.4,7,20.16,7,18.04,10,37.565,5,15.58,6,17.765,8,28.53,11,41.36,3,6.2,6,26.165
5372,4,9.93,4,10.92,6,19.59,9,19.27,8,16.12,13,40.995,6,18.94,5,11.61,13,37.415,6,18.6,8,23.83,3,6.5
5373,5,14.75,9,19.73,14,29.85,14,35.22,23,60.612,23,57.625,6,13.25,11,28.905,23,68.7,17,48.42,20,71.35,10,31.75
5374,2,5.64,3,9.3,4,9.864,7,13.1,3,10.776,18,43.14,8,26.11,11,32.11,4,7.98,6,14.88,9,27.35,4,13.795
5381,3,7.87,0,0,1,1.52,0,0,2,4.07,4,9.32,1,1.52,8,20.9,0,0,1,3.04,1,3.42,1,5.13
5400,2,6.45,2,5.31,3,5.22,2,3.6,2,8.02,2,16.34,2,4.26,6,18.805,3,12.54,0,0,2,7.6,3,8.74
5401,2,5.32,1,2.66,2,3.04,1,3.8,2,4.4,2,4.91,3,6.525,5,14.03,2,3.42,1,10,5,12.65,2,7.19
5410,1,1.52,0,0,0,0,1,1.54,1,1.52,2,3.06,2,3.04,0,0,1,1.52,1,3.04,1,10,1,4.7
5411,1,3.04,1,1.52,0,0,3,5.18,1,2.16,1,1.52,1,1.52,5,14.78,2,10.07,2,5.32,4,43.34,0,0
5412,2,4.56,6,11.19,10,19.16,7,15.36,4,7.6,8,17.01,10,24.355,10,25.45,5,10.71,12,53.88,6,16.3,3,6.64
5413,1,4.3,0,0,4,7.22,1,1.9,2,3.42,4,14.82,5,11.76,4,14.44,6,19.61,3,11.12,3,9.58,2,50
5414,0,0,0,0,1,1.9,0,0,1,2.21,1,2.03,0,0,0,0,1,3.8,0,0,0,0,0,0
5415,0,0,0,0,0,0,2,8.36,1,4.14,1,3.8,1,1.52,2,4.155,0,0,1,3.04,0,0,0,0
5416,0,0,0,0,3,7.56,0,0,0,0,0,0,3,7.22,0,0,0,0,1,1.9,0,0,0,0
5417,1,4.3,2,3.51,1,5.17,2,8.1,2,4.86,8,22.34,4,10.98,3,10.98,1,1.52,5,16.15,7,27.415,4,10.26
5418,1,3.8,0,0,0,0,0,0,0,0,1,5.13,2,4.94,0,0,0,0,0,0,1,4.94,0,0
5419,0,0,1,1.52,0,0,0,0,0,0,0,0,1,1.9,0,0,2,8.095,0,0,1,1.665,0,0
5420,0,0,0,0,1,3.42,0,0,0,0,0,0,1,4.94,1,1.52,1,2.1,0,0,0,0,0,0
5421,0,0,0,0,0,0,0,0,1,1.71,0,0,1,1.52,0,0,0,0,0,0,0,0,0,0
5422,2,6.08,0,0,9,15.51,7,11.14,3,9.82,15,33.005,2,6.88,7,12.76,5,14.98,14,32.125,12,37.385,6,18.205
5431,1,1.52,0,0,3,8.68,3,10.7,7,32.57,5,14.25,1,9.88,2,4.705,3,9.47,6,19.085,2,4.45,11,33.24
5432,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,1,1.6,2,9.12,4,14.88
5433,2,1.26,0,0,0,0,0,0,5,20.69,9,18.86,2,5.32,10,23.16,9,43.7,16,47.24,10,31.73,6,19.38
5434,0,0,0,0,0,0,0,0,1,4.995,5,22.42,1,3.99,0,0,1,1.33,4,18.35,6,12.54,0,0
5440,0,0,1,1.56,0,0,1,3.42,0,0,0,0,0,0,0,0,0,0,0,0,1,3.99,0,0
5451,2,4.77,4,10.13,1,2.21,2,9.2,2,4.56,6,21.415,0,0,4,12.29,5,7.9,4,9.295,3,9.5,2,10.88
5452,0,0,1,3.42,1,1.52,0,0,0,0,6,28.14,1,3.04,0,0,5,18.19,2,8.86,2,9.34,0,0
5453,13,30.82,22,71.74,10,28.11,17,47.72,18,53.42,26,81.455,10,28.465,15,58.18,28,98.095,15,55.455,21,90.365,13,45.32
5454,1,9.88,0,0,0,0,1,1.33,0,0,2,14.82,0,0,1,4.23,0,0,0,0,0,0,0,0
5455,0,0,0,0,0,0,2,7.96,0,0,1,4.7,0,0,1,4.99,0,0,0,0,0,0,0,0
5460,2,3.42,3,5.65,0,0,1,1.85,2,3.8,4,12.16,1,1.52,4,9.61,1,1.9,3,8.223,2,9.045,1,3.04
5461,5,12.03,8,15.36,19,41.74,6,12.22,12,31.24,23,66.645,10,22.815,7,18.08,15,40.554,9,26.445,9,38.51,4,9.52
5462,0,0,3,5.47,1,3.7,1,1.5,1,4.2,0,0,0,0,3,6.84,2,2.445,1,2.47,1,4.23,1,1.52
5464,0,0,1,1.52,1,1.68,0,0,1,3,1,1.66,1,3.04,1,5.7,0,0,3,7.22,0,0,1,1.52
5470,0,0,1,4.94,0,0,1,1.52,0,0,0,0,0,0,0,0,0,0,2,3.635,0,0,0,0
5471,0,0,0,0,0,0,1,1.52,0,0,0,0,0,0,0,0,0,0,1,4.18,0,0,0,0
5472,0,0,0,0,0,0,1,1.33,0,0,0,0,1,3.96,0,0,1,1.52,0,0,2,6.18,2,3.04
5473,1,1.8,0,0,9,16.1,3,4.15,4,14.54,6,11.985,2,6.04,0,0,5,13.98,4,10.64,7,19.19,1,1.9
5480,3,3.945,0,0,5,20.63,5,14.09,4,39.8,6,26.98,3,8.75,5,7.41,10,26.99,7,25.01,6,25.73,5,18.22
5481,1,4.32,0,0,2,5.304,1,4.99,2,3.8,1,1.52,3,12.33,2,6.08,2,7.22,2,2.38,4,10.384,1,1.52
5482,1,2.59,0,0,3,9.5,3,15.59,4,9.1,3,17.3,0,0,4,13.88,3,5.14,6,22.99,6,23.18,6,25.42
5483,1,1.52,3,9.44,5,13.5,0,0,0,0,1,2.28,0,0,4,11.21,2,7.98,0,0,2,9.56,0,0
5485,0,0,0,0,2,6.84,1,3,5,14.99,9,27.74,1,3.04,5,14.46,1,10.26,5,21.88,7,20.3,3,10.635
5490,0,0,1,1.52,0,0,1,1.52,1,3,1,5.04,1,1.505,2,6.84,2,8.43,1,3.1,0,0,0,0
5491,4,9.19,6,12.29,7,21.21,2,3.24,4,12.14,7,21.82,10,23.905,7,14.895,13,34.215,14,47.92,8,26.36,3,14.095
5493,0,0,0,0,0,0,0,0,0,0,1,7.6,0,0,0,0,0,0,0,0,0,0,0,0
5495,1,3.04,1,2.05,0,0,0,0,2,3.9,0,0,5,13.64,2,3.04,3,4.41,4,12.98,6,10.075,6,21.06
5501,23,46.27,32,67.92,18,49.25,20,43.31,41,101.405,51,117.038,33,95.565,34,105.697,39,105.825,31,93,26,74.605,23,77.715
5502,5,13.87,3,6.08,4,10.91,9,22.54,5,14.32,16,48.526,3,6.65,8,20.14,5,8.98,5,14.1,9,33.23,5,13.5
5510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.675,5,19,1,2.12,0,0,0,0
5520,3,6.26,4,6.98,1,1.44,3,6.42,4,8.75,0,0,3,4.92,1,3.04,3,4.56,5,13.025,2,7.98,1,4.94
5521,0,0,2,8.2,1,1.48,0,0,0,0,2,6.4,0,0,1,4.95,1,4.2,1,3.1,0,0,1,1.52
5522,1,1.52,2,4.52,5,11.004,2,3.79,9,25.3,8,20.99,2,5.32,5,11.955,14,36.305,6,19.597,9,27.43,10,32.49
5523,2,11.82,1,3,8,16.42,2,3.4,9,23.5,12,51.98,2,4.18,5,12.984,4,17.18,4,15.49,7,26.47,6,15.86
5540,19,48.49,40,85.559,28,69.904,33,73.68,42,122.04,109,254.881,40,111.491,55,162.045,70,227.511,73,210.56,72,216.42,49,157.976
5550,1,1.52,3,11.02,3,4.56,3,8.08,2,4.56,2,5.58,2,6.635,3,4.08,9,22.405,3,7.22,2,7.94,2,5.48
5552,0,0,1,1.52,1,1.52,0,0,1,1.11,1,2.28,0,0,1,2.256,2,9.36,1,4.5,2,9.88,0,0
5554,5,12.2,12,32.11,10,26.29,18,53.984,16,50.72,23,85.588,11,36.935,15,39.913,33,97.99,16,53.894,27,94.174,16,49.916
5555,2,3.17,2,4.37,3,12.86,1,1.504,3,6.84,4,9.54,2,4,2,4.56,7,17.5,1,3.04,3,12.446,6,21.048
5556,17,35.14,10,21.94,25,60.274,21,52.386,35,74.49,55,131.341,17,43.605,42,108.461,38,84.53,27,75.225,39,116.378,15,46.993
5558,14,28.115,16,36.34,19,33.008,43,86.46,48,114.27,65,162.047,19,55.615,49,120.488,59,151.923,38,115.701,56,156.535,28,76.195
5560,0,0,0,0,1,1.52,1,3.3,2,3.99,5,13.56,3,5.32,4,13.11,1,2.66,3,4.58,1,4.56,3,10.43
5570,3,5.18,0,0,7,12.46,4,8.84,6,14.165,10,23.29,3,4.56,8,14.25,10,22.521,0,0,5,10.44,1,1.52
5571,6,14.33,15,32.48,9,21.18,19,41.918,12,31.344,27,70.465,12,24.13,13,26.065,16,40.02,10,28.304,22,70.52,12,38.943
5572,0,0,0,0,0,0,2,4.94,1,3.04,2,9.48,0,0,4,15.76,1,1.9,0,0,3,14.82,1,2.09
5573,5,10.76,4,8.83,11,17.09,10,17.96,19,51.278,31,86.239,12,25.08,23,51.45,22,54.731,9,31.51,19,69.695,12,33.758
5575,5,10.23,20,33.544,17,39.518,16,41.73,34,79.89,48,119.022,20,48.055,27,64.069,33,82.37,27,68.125,33,82.87,23,63.87
5576,4,7.965,6,12.17,7,13.96,4,9.32,5,9.14,8,14.692,5,11.7,3,6.84,10,20.86,3,7.6,15,42.305,5,11.88
5577,2,3.78,1,1.52,0,0,1,2.88,0,0,3,6.522,0,0,3,6.82,1,1.9,7,19.76,5,10.6,0,0
5580,0,0,1,3.04,0,0,0,0,1,1.52,0,0,2,9.36,5,14.038,4,13.704,0,0,3,10.96,1,1.11
5581,2,3.8,1,2.66,6,10.18,8,26.88,9,20.42,8,28.74,6,14.81,7,17.636,8,15.7,5,14.48,4,10.3,3,11.02
5582,1,1.52,3,10.5,4,7.39,4,6.44,6,14.46,11,25.532,4,9.1,8,15.99,6,12.1,8,16.42,9,21.68,4,10.26
5583,4,10.24,7,13.76,10,18.994,11,29.926,7,14.91,21,53.104,4,14.875,7,17.508,11,17.82,11,32.38,20,54.61,9,24.478
5600,12,32.17,23,48.5,19,42.319,16,41.352,46,127.848,54,136.581,25,63.625,56,163.87,47,140.554,60,198.125,56,184.214,34,139.74
5601,0,0,0,0,1,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5602,2,5.535,5,12.29,2,14.08,1,10.64,9,29.995,20,58.77,6,14.44,4,11.02,13,43.25,3,11.9,16,52.16,5,17.92
5603,0,0,0,0,0,0,2,3.008,2,3.37,4,7.6,1,3.04,6,11.4,3,7.6,4,16.53,1,4.8,1,1.52
5604,0,0,0,0,2,4.544,0,0,2,3.83,4,8.83,1,1.52,0,0,0,0,1,1.9,5,7.6,4,12.92
5605,2,2.42,6,14.37,5,11.52,4,12.04,22,56.91,23,61.845,9,26.335,11,26.715,10,29.55,14,30.925,17,52.27,4,5.3
5606,8,28.44,27,102.17,47,124.564,17,47.322,51,156.57,96,294.82,44,140.775,44,113.01,55,166.86,43,140.95,87,275.135,36,126.865
5607,4,8.41,1,5.18,14,50.95,2,4.094,17,52.82,39,114.815,11,25.325,25,71.07,20,74.82,18,57.585,23,89.465,15,59.12
5608,22,55.62,25,51.15,31,54.826,13,28.002,24,55.66,51,122.843,27,75.894,62,143.069,44,123.19,49,119.38,34,100.248,17,45.71
5609,0,0,3,5.87,4,9.3,2,4.544,5,13.714,10,30.505,8,23.224,9,25.365,8,23.4,7,27.95,9,31.155,7,27.53
5630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.42,0,0,1,3.42,1,3.04,2,7.98
5631,1,4.44,1,3.33,8,29.83,2,7.11,3,7.6,9,37.28,4,13.68,4,15.76,8,27.87,3,11.4,11,31.33,12,44.18
5632,0,0,0,0,0,0,0,0,0,0,2,10.26,0,0,0,0,0,0,3,10.26,2,9.6,0,0
5633,0,0,0,0,0,0,0,0,0,0,2,5.51,0,0,1,3.04,0,0,1,4.5,5,19.86,0,0
5640,1,2.96,0,0,2,11.52,1,2.16,5,18.41,6,20.31,3,10.76,7,27.81,4,17.48,8,31.9,11,39.475,3,7.6
5641,1,1.9,3,7.05,2,4.11,0,0,3,5.81,3,9.88,1,2.28,4,14.82,3,5.7,6,30.59,4,15.54,5,23.476
5642,0,0,0,0,1,5,0,0,0,0,2,9.47,2,9.24,1,1.52,3,14.54,3,15.6,3,12.56,1,4.94
5650,1,1.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4.56,1,2.28,0,0
5651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.94,0,0
5652,0,0,0,0,0,0,0,0,1,2.34,0,0,0,0,4,14.44,2,5.7,2,5.89,10,38.73,3,9.88
5653,0,0,0,0,0,0,0,0,1,1.11,0,0,0,0,0,0,0,0,1,3.42,2,9.6,1,5.13
5654,0,0,1,1.94,0,0,0,0,0,0,6,11.82,4,12.92,0,0,1,2.66,0,0,5,20.77,3,6.91
5655,0,0,0,0,0,0,0,0,0,0,0,0,1,1.52,0,0,0,0,0,0,0,0,0,0
5660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5661,0,0,0,0,0,0,0,0,0,0,0,0,1,4.94,0,0,0,0,0,0,1,4.94,1,4.94
5670,0,0,1,1.5,0,0,0,0,0,0,4,18.18,1,1.9,2,6.08,2,4.56,1,1.52,0,0,3,11.97
5671,0,0,0,0,0,0,0,0,0,0,2,4.56,0,0,0,0,1,1.52,1,3.04,2,7.52,0,0
5680,2,10.26,2,15.01,2,6.84,2,2.63,7,23.155,12,32.59,4,9.515,7,23.955,12,31.07,8,29.2,14,62.87,8,26.51
5690,8,32.38,11,48.46,3,12.73,5,17.86,7,30.72,34,118.82,9,29.785,13,41.39,8,30.59,21,80.91,4,16.87,12,47.755
5700,5,16.6,24,51.53,36,75.684,24,74.39,39,123.42,62,184.315,36,106.405,73,209.39,55,168.875,49,164.105,77,252.416,54,184.305
5710,2,5.87,3,14.44,12,29.03,8,24.88,9,26.79,17,48.015,6,28.65,31,107.195,34,105.29,17,59.59,20,64.802,11,31.34
5720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5725,1,3.04,0,0,0,0,0,0,0,0,0,0,1,1.9,1,10.26,0,0,4,7.98,0,0,1,3.08
5730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5732,0,0,0,0,0,0,0,0,0,0,1,1.8,0,0,0,0,0,0,1,3.04,1,1.52,1,1.65
5733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37.08
5875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6000,0,0,0,0,2,3.05,2,3.62,3,5.58,7,14.2,3,8.62,4,9.025,3,8.325,1,9.56,1,2.35,2,3.04
6001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.14,0,0,0,0,0,0,0,0
6003,2,11.97,2,3.04,1,1.9,1,2.3,1,5.13,4,7.022,2,3.28,2,5.32,1,4.37,0,0,1,1.52,0,0
6004,2,3.96,2,3.05,2,3,3,5.68,1,1.52,18,23.38,3,8.04,0,0,5,44.22,3,25.08,1,4.93,0,0
6005,4,8.17,1,1.504,1,1.95,1,1.52,2,3.02,2,2.98,1,1.9,2,2.795,2,5.266,0,0,0,0,1,0.34
6006,6,9.995,9,19.44,22,42.59,8,17.314,16,41.48,18,45.665,13,32.5,9,18.71,14,43.54,3,5.14,3,3.676,2,3.42
6007,7,19.01,9,14.73,9,16.694,4,7.56,11,25.3,20,47.71,13,31.835,6,18.92,10,25.615,1,1.16,0,0,6,12.78
6008,8,18.74,9,19.115,10,22.25,14,33.15,34,70.83,41,103.445,17,38.34,21,67.395,22,68.701,4,9.04,5,10.254,3,4.6
6009,16,35.234,15,36.12,19,46.2,9,27.38,29,71.31,36,93.672,18,53.69,29,89.325,40,125.903,8,14.61,7,19.702,11,26.269
6010,14,27.248,12,23.8,20,43.825,15,57.305,28,61.76,48,127.255,16,40.6,22,60.905,29,84.52,3,9.47,7,15.91,6,8.4
6011,7,19.43,5,10.84,11,29.964,8,18.47,14,31.56,28,73.71,9,26.92,7,14.774,11,38.49,4,9.94,3,10.462,2,5.96
6012,5,13.1,3,7,14,34.87,8,19.78,16,39.86,15,38.436,9,22.31,12,36.265,13,43.735,3,4.09,5,10.01,4,15.04
6013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6014,19,43.3,25,51.39,23,57.511,25,59.28,45,98.368,57,145.744,26,61.6,22,55.86,42,121.156,6,9.63,14,23.578,1,0.95
6015,6,12.28,9,18.42,4,7.09,13,36,8,22.26,27,75.102,10,34.088,5,17.566,13,42.44,2,7.14,3,5.4,11,28.63
6016,6,11.39,8,17.304,9,20.243,11,24.24,26,55.614,22,47.644,11,22.91,14,33.244,12,31.897,2,2.7,0,0,4,5.55
6017,1,1.52,1,1.52,3,5.7,1,1.14,4,6.84,3,8.57,2,3.04,1,3.5,0,0,1,1.9,2,30.21,2,31.16
6018,45,86.955,44,99.295,61,136.772,60,119.496,101,254.492,134,318.506,60,144.758,70,169.813,50,121.03,36,56.695,19,26.18,22,34.594
6019,16,29.13,26,42.77,19,35.14,19,32.825,27,56.15,49,108.914,17,42.085,32,86.815,19,45.715,9,16.01,18,32.32,17,31.92
6020,28,53.59,33,74.11,51,114.57,34,79.518,70,161.085,106,262.058,35,79.285,31,75.879,40,122.514,7,9.12,22,35.59,14,30.23
