Small Unit Installation Postcode,Jan 2013 - Installations Quantity,Jan 2013 - SGU Rated Output In kW,Feb 2013 - Installations Quantity,Feb 2013 - SGU Rated Output In kW,Mar 2013 - Installations Quantity,Mar 2013 - SGU Rated Output In kW,Apr 2013 - Installations Quantity,Apr 2013 - SGU Rated Output In kW,May 2013 - Installations Quantity,May 2013 - SGU Rated Output In kW,Jun 2013 - Installations Quantity,Jun 2013 - SGU Rated Output In kW,Jul 2013 - Installations Quantity,Jul 2013 - SGU Rated Output In kW,Aug 2013 - Installations Quantity,Aug 2013 - SGU Rated Output In kW,Sep 2013 - Installations Quantity,Sep 2013 - SGU Rated Output In kW,Oct 2013 - Installations Quantity,Oct 2013 - SGU Rated Output In kW,Nov 2013 - Installations Quantity,Nov 2013 - SGU Rated Output In kW,Dec 2013 - Installations Quantity,Dec 2013 - SGU Rated Output In kW
5354,0,0,0,0,2,8.29,3,12.2,1,5.28,1,5,4,14.02,0,0,1,6,1,2,1,5,1,3
5355,8,36.49,10,37.45,2,6,13,70.76,10,32.015,18,89.32,12,66.4,14,79.61,16,87.07,21,114.735,21,102.75,6,59.15
5356,1,2.73,1,5.75,4,25,3,21,1,5.25,2,12.4,3,17,3,11.75,1,1.2,3,19.08,1,5,4,20.98
5357,0,0,0,0,1,5,2,6.1,2,9,1,9.8,1,1.56,0,0,1,3,1,4,0,0,2,10.86
5360,1,10,0,0,2,10.3,1,6,2,10,1,4,1,5,1,5.5,3,16,0,0,3,9.31,5,21.185
5371,2,13.87,3,11.5,0,0,0,0,5,26.22,3,20,2,9.425,0,0,2,15,6,109,4,22.5,4,74
5372,1,5.04,3,16.88,2,7,1,5.5,4,16.6,3,20,1,2,6,19.78,4,18,7,31.5,4,18,4,12.06
5373,7,19.16,8,29.31,5,25.85,4,17,6,23.982,4,16.39,4,15,3,16,5,15.9,12,45.98,10,47.315,6,28
5374,4,23,2,16,3,9.96,2,6.38,3,12.05,2,7.32,4,27,1,2.75,1,4,3,20,4,18,1,4.935
5381,1,2,0,0,0,0,1,2,2,3.555,0,0,0,0,0,0,0,0,1,5.2,1,3,0,0
5400,1,2,0,0,3,13.04,1,6,0,0,2,10.04,3,24.05,0,0,1,3,1,6,0,0,4,20.24
5401,3,13.64,0,0,0,0,2,4.655,2,10.32,0,0,2,28,2,8,1,5,4,29.9,2,15,0,0
5410,1,3.12,0,0,1,2,0,0,1,5,1,10,0,0,2,6,0,0,0,0,0,0,1,7.5
5411,1,1.6,2,6,0,0,0,0,0,0,0,0,0,0,0,0,1,6,2,12,0,0,0,0
5412,0,0,2,4.6,5,33.1,2,6.65,4,39.11,0,0,1,7,3,11.54,3,13.2,2,8,2,9,3,24.8
5413,0,0,0,0,2,7,0,0,1,4.5,0,0,1,5,3,10,1,4.94,0,0,0,0,0,0
5414,0,0,0,0,0,0,1,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0
5415,0,0,1,5.32,0,0,1,5,1,2.94,0,0,2,7.14,1,4.5,0,0,2,8.1,0,0,1,3
5416,0,0,1,4.94,0,0,0,0,0,0,1,2.94,0,0,0,0,1,5,0,0,0,0,0,0
5417,1,4.75,2,10.53,3,14.5,5,16.1,1,4.94,3,13.6,3,10,0,0,2,10,0,0,1,5,2,17.5
5418,0,0,0,0,1,4.94,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0
5419,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5420,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,2.5,0,0,0,0
5421,1,4.8,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5422,1,3.04,3,9.265,1,9.66,3,30.08,4,21.008,0,0,6,19.2,2,3,2,7,5,18.13,3,17,17,79.32
5431,1,4.94,2,3.58,0,0,2,9.16,5,19.23,1,3,4,13.12,4,19.24,0,0,2,17,4,26,3,13.3
5432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5433,2,8.42,4,16.5,3,20.6,2,6.27,4,18.1,1,4.5,5,26.75,5,20.75,0,0,6,30.24,5,23,6,28
5434,4,19.32,0,0,1,5,0,0,0,0,1,1.9,1,2.5,0,0,0,0,0,0,0,0,1,3
5440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5451,2,8,3,9.47,2,33,0,0,2,10.2,3,8.6,0,0,2,4.73,3,10.81,3,11,4,33,1,10
5452,1,1.9,1,5,0,0,0,0,2,28.9,0,0,1,30,1,5,2,8,1,10,2,7.29,2,10.5
5453,7,35.54,9,40.72,6,28.54,6,29,11,38.135,5,30.75,10,68.37,16,154.68,17,87.48,13,94.16,15,160.87,12,123
5454,1,1.9,1,4.2,0,0,0,0,0,0,2,13,1,4.94,0,0,0,0,1,5.2,0,0,1,5
5455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5460,1,1.5,0,0,0,0,2,7.94,2,10.25,0,0,0,0,1,5,0,0,1,5,2,12,2,8.5
5461,2,6.95,9,55.63,5,15.4,3,10.99,3,38,3,12,4,17.5,0,0,6,25.44,12,42.4,8,67,6,24.735
5462,2,2,0,0,1,2,0,0,0,0,0,0,2,7,1,5,2,9,2,11,5,25,1,3
5464,0,0,1,5,0,0,0,0,0,0,1,5.4,0,0,1,4.42,2,11.76,2,6.93,1,4.5,5,30.84
5470,2,10.66,0,0,0,0,0,0,0,0,0,0,1,5.2,0,0,0,0,0,0,1,5,0,0
5471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
5472,0,0,0,0,0,0,0,0,0,0,2,8.84,0,0,0,0,0,0,0,0,1,6,0,0
5473,0,0,0,0,0,0,1,1.56,1,3.1,1,11,4,16.06,0,0,1,5,1,5,3,14.52,1,3
5480,2,6.9,1,0.4,3,13.25,1,4.94,0,0,2,13,2,7.64,2,7,2,5,6,38.25,6,26.8,4,15
5481,1,3,1,3,1,2.34,1,0.6,0,0,2,8.16,2,9.94,3,12.75,1,5,3,11,4,18,1,3.29
5482,1,8,2,10,0,0,1,5,1,9.8,0,0,1,3,2,11.12,1,5,0,0,1,5,0,0
5483,0,0,0,0,0,0,0,0,0,0,3,11.97,1,3,0,0,0,0,0,0,0,0,0,0
5485,0,0,2,15.06,3,7.8,0,0,2,7.5,0,0,1,5,2,10.35,2,10,2,10,0,0,0,0
5490,1,5,0,0,0,0,1,4.56,1,5,0,0,0,0,0,0,0,0,2,5.5,1,5,1,4
5491,3,15.64,5,20.58,2,6.11,3,10.06,1,5.2,2,15.28,7,28.08,1,2.86,10,46.34,3,11.54,7,51.08,4,18.3
5493,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
5495,1,3.64,4,13.5,0,0,2,6.6,4,19.2,2,7.94,1,5.07,7,54.315,3,26,2,14.4,1,4,0,0
5501,8,33.79,10,54.245,10,57.37,18,101.4,9,46.75,10,50.46,9,47.54,21,134.4,19,112.09,27,202.88,21,118.485,17,115.395
5502,3,7.8,0,0,2,4.8,3,16.69,0,0,0,0,4,14.56,3,8.2,6,21.865,8,43.8,5,22,7,27.915
5510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,14.56,0,0,0,0
5520,0,0,0,0,0,0,0,0,3,6.5,2,15,2,8,1,3,2,5.25,1,5,4,18,3,15.2
5521,0,0,1,6.2,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
5522,3,18.33,6,22.1,3,9.235,5,16.09,7,33.18,5,27.09,11,40.58,11,70.12,7,34.45,6,23.7,13,48.87,12,52
5523,3,14.24,4,14.44,1,1.5,4,23.1,3,16.77,1,4,9,37.6,6,26.11,3,11.18,6,31.34,9,40.292,7,36.58
5540,9,41.89,22,90.02,26,134.08,32,147.2,25,104.12,31,145.941,26,139.575,33,139.59,39,159.89,26,163.715,47,222.32,22,116.58
5550,3,8.87,0,0,2,8.2,2,6.905,2,5,2,8,0,0,4,30,2,8.5,4,17,2,9,4,17.64
5552,0,0,0,0,3,16.6,1,3,1,5,0,0,0,0,0,0,0,0,1,6,1,10.464,0,0
5554,8,30.805,9,37.572,6,35.732,10,64.133,10,109.757,12,64.326,11,39.092,26,133.065,13,56.204,30,152.262,21,108.38,9,40.27
5555,4,18.02,1,3.51,0,0,3,13.25,1,5,1,5,1,5,2,9.2,1,5,1,6,1,3.29,2,9.5
5556,5,23.66,7,24.36,6,19.55,8,43,10,39.582,10,41.124,9,40.32,11,44.097,13,61.13,12,45.317,10,47.182,14,76.877
5558,9,27.52,12,45.53,10,35.494,6,28.172,19,82.72,16,82.96,13,54.3,20,86.575,21,108.99,25,98.88,16,70.05,12,57.47
5560,2,3.04,1,5,1,4.8,1,7.5,2,7.616,3,10,1,1.6,4,23.25,1,10,2,10,4,36.5,1,5.5
5570,2,2.77,0,0,1,2,0,0,1,1.75,1,5.07,5,17.46,1,2,0,0,1,3.5,2,5.2,3,8.404
5571,1,3.04,6,19.45,2,5.52,4,22.12,3,8.75,2,5,7,27.15,5,24.52,10,43.41,5,16,8,36.48,10,38.692
5572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,1,3,0,0
5573,7,25.1,5,17.12,6,28.732,6,30.886,2,6.185,2,10,3,5.6,9,55.5,2,14,7,32.81,9,48.312,12,68.379
5575,7,18.89,8,27.23,8,21.84,2,7.82,8,21.75,6,28,8,36,9,38,12,47.75,15,74.57,8,36.7,13,54.585
5576,2,3.08,1,3,4,20.6,2,8,0,0,3,13.57,1,3,1,3,1,4.5,11,41.25,4,15.345,1,5
5577,1,3.04,0,0,0,0,2,9,0,0,0,0,5,19.45,0,0,1,5,2,9,4,11.35,1,2.82
5580,0,0,0,0,3,10.8,0,0,2,5,1,2.04,1,3,3,13.2,2,7,0,0,2,8,0,0
5581,2,7.18,1,1.56,2,8.1,1,2.7,1,2,1,2,3,14.5,3,18.7,4,15.98,4,13,2,13,5,26
5582,2,8.92,3,12.92,3,8.5,1,2.4,2,6.5,1,4,3,11.8,1,5,1,3.5,2,25,4,12.6,5,20
5583,2,15.06,4,10.73,3,8.99,3,11.12,4,16.94,2,7.25,1,5,6,18.5,4,16.34,5,21.06,2,7.75,3,21
5600,16,87.44,13,45,15,58.87,11,62.61,12,48.348,22,108.33,18,85.636,22,108.39,12,61.45,22,94.19,40,238.365,23,132.16
5601,1,7,5,19.34,0,0,0,0,0,0,0,0,2,5.94,2,7.5,2,14.045,0,0,1,10,3,24.74
5602,3,14.32,2,4.38,2,9.6,3,16.3,4,19,1,5,4,13.19,1,4,1,2,2,8,5,16,3,13.5
5603,2,33,0,0,5,19,1,1.14,0,0,0,0,0,0,1,3.57,2,8.5,1,5,1,1.5,1,5
5604,0,0,0,0,1,8,2,8.99,0,0,0,0,0,0,1,3,1,2.5,1,6,0,0,1,3
5605,1,4,4,19.924,5,20.85,3,19.54,11,41.98,3,9.8,6,28.25,8,36.2,3,20,8,34.2,5,74.5,7,28.5
5606,20,79.91,17,87.34,13,90.05,17,112.77,23,105.56,12,72.8,17,65.73,23,103.66,41,207.76,48,250.87,45,217.25,41,251.1
5607,3,11.88,6,21.95,4,15.73,5,21.73,6,31.6,8,39,9,34.035,10,43.62,17,66.37,13,67.12,24,108.13,27,125.955
5608,15,58.325,11,48.24,23,92.19,14,64.005,22,99.82,18,78.44,31,146.35,29,143.365,35,181.875,22,95.265,58,296.145,38,165.53
5609,1,7,7,46.45,4,23.08,3,14.6,4,22.65,2,11,5,27.21,4,28.36,5,30.18,2,8,7,39.79,5,36
5630,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0
5631,3,17.91,3,15.96,0,0,3,19.5,1,5.4,0,0,2,13,3,13.7,3,9.07,2,10,3,15,2,10
5632,0,0,1,3.9,0,0,0,0,0,0,0,0,1,0.39,0,0,1,5,3,21,0,0,0,0
5633,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,5,3,14
5640,0,0,5,27,1,1.5,1,5.2,1,2.25,7,44.145,2,13.5,0,0,7,30.63,10,43.25,4,21.5,6,35.65
5641,2,9.18,1,3.2,2,7.4,1,2.73,1,8,2,6.5,3,11,1,5,2,6.5,2,7.5,0,0,0,0
5642,0,0,0,0,0,0,0,0,1,5,0,0,1,5,0,0,0,0,0,0,0,0,0,0
5650,0,0,0,0,1,4.8,0,0,0,0,1,5,1,5,0,0,1,3,0,0,0,0,1,5
5651,0,0,0,0,0,0,1,20,2,15,0,0,2,10,0,0,0,0,0,0,0,0,0,0
5652,0,0,3,13.2,0,0,1,5,2,15.07,3,17.11,2,6,1,1.6,1,2,1,3.5,2,15,1,5
5653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5654,0,0,0,0,0,0,2,9.6,0,0,0,0,0,0,0,0,0,0,1,5,1,5,3,14
5655,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,3.25,0,0,0,0,0,0
5660,0,0,0,0,0,0,0,0,0,0,1,5.035,0,0,0,0,0,0,0,0,0,0,0,0
5661,0,0,1,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5670,0,0,1,3.04,0,0,0,0,0,0,0,0,0,0,1,10,3,14.2,0,0,0,0,1,2.94
5671,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,4.8,0,0,0,0,3,13.7,1,5
5680,0,0,6,29.4,3,47.96,5,14.5,6,28.14,6,27.96,7,27,1,5,7,32.2,11,103.54,13,59.2,10,46.5
5690,1,13.68,4,18.8,6,37.2,4,17.4,8,37.145,5,16.1,1,7.8,3,16.8,8,28.95,7,27.6,9,43.8,15,72.05
5700,12,44.21,18,95.68,22,124.2,16,92.68,11,51.34,12,55.605,11,63.85,19,99.42,28,123.015,33,181.77,29,159.36,26,122.6
5701,0,0,0,0,1,5.2,1,5.17,0,0,0,0,0,0,0,0,0,0,0,0,2,20.5,0,0
5710,4,20,2,6.5,2,7.06,5,28.05,10,44.07,4,13.5,2,10,8,35.55,7,35.5,8,42.85,11,53,5,30
5720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5723,0,0,0,0,0,0,0,0,0,0,0,0,1,80,0,0,0,0,0,0,0,0,0,0
5724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.8,0,0,0,0,0,0,0,0
5725,1,5.28,1,5,1,7.92,0,0,1,5,0,0,1,5.1,0,0,0,0,0,0,1,5,5,31
5730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5731,0,0,0,0,1,12,0,0,0,0,0,0,1,11.7,0,0,0,0,0,0,0,0,0,0
5732,0,0,2,34.512,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,1,20.8
5733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17.5,0,0,0,0,0,0,0,0
5875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6000,0,0,1,3.04,2,60,1,3,3,7.62,1,2.616,1,8,0,0,0,0,1,34.5,1,3.3,0,0
6001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6003,0,0,0,0,1,3.5,1,0.38,1,3,1,2.25,0,0,0,0,0,0,1,3,0,0,0,0
6004,1,1.5,1,0.38,3,11.04,0,0,1,1,0,0,0,0,1,5,0,0,0,0,1,4.2,1,17.68
6005,0,0,1,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6006,6,13.42,3,9.4,6,18.4,4,45.5,6,15.96,0,0,3,10.6,1,3,1,2.8,5,16.84,0,0,6,27.575
6007,1,2,4,8.452,4,11.36,1,5,4,12.29,1,1.6,3,6.02,1,5,1,1,4,16.317,3,15.2,1,3
6008,4,14,8,17.89,3,7.6,1,4.23,8,33.08,3,8.886,2,4.94,1,2.94,1,5,4,18.7,5,16.15,6,47.8
6009,7,20.62,10,44.21,7,32.11,4,16.88,6,32.1,4,13.59,8,32.67,3,13.332,1,3,3,12.65,9,40.4,2,7.816
6010,9,21.04,7,22.875,5,16.99,6,21.432,8,15.33,6,12.84,3,42,8,18.97,6,21.415,6,43.552,9,50.8,6,21.56
6011,2,7.1,3,22.8,2,6.886,2,8.8,3,14.69,1,0.925,1,1.5,1,0.4,2,7.21,3,11.6,7,31.95,4,12.655
6012,5,15.33,2,6.9,3,8.7,3,12.982,4,10.5,0,0,4,17,0,0,4,11.56,2,8.982,2,8,3,6.92
6013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6014,12,33.115,5,26.6,9,29.152,2,3.48,7,29.635,8,22.82,10,43.535,11,36.32,2,8.05,11,72.485,6,22.92,3,11.7
6015,7,28.48,5,14.94,6,14.25,4,17.13,4,16.155,3,7.3,1,5.6,3,10.92,3,12.495,3,19.8,2,9.7,3,65.71
6016,5,11.305,6,15.8,5,16.6,2,7.144,4,11.83,5,11.05,4,14.25,9,30.4,8,29.28,3,6.475,7,27.392,6,24.79
6017,3,62.7,1,5.1,0,0,2,7,6,31.15,6,12.1,5,38.466,1,3,1,3.25,3,10.5,0,0,1,3.27
6018,22,52.07,24,91.745,21,52.653,16,48.57,25,145.38,15,38.73,19,54.12,28,89.86,16,55.18,23,99.484,15,45.858,13,44.59
6019,6,19.32,7,17.26,6,22.33,12,34.725,7,26.4,9,20.71,6,19.6,9,32.92,6,11.97,11,41.4,9,24.8,4,10
6020,26,73.98,20,61.67,5,15.6,13,51.588,17,64.03,11,26.305,19,54.93,15,61.9,12,45.43,15,49.78,21,70.285,9,29.78
6021,18,48.12,22,63.85,13,42.71,9,34.4,19,46.3,13,93.44,13,45.45,15,38.2,8,22.14,13,36,2,6,6,50.2
6022,7,15.9,4,10.6,2,4.8,6,15.85,3,6.76,4,13.1,2,8,4,11.025,5,11.3,3,6.96,1,1.225,3,11.5
6023,15,36.77,14,47.26,10,30.78,11,36.245,11,33.65,9,34.8,25,87.22,8,31,9,24.79,8,30.77,10,49.95,12,33.09
6024,19,38.68,10,27.05,8,16.38,12,29.1,19,49.74,12,29.04,10,30.7,10,28.2,14,45.96,12,31.28,9,23.35,7,25.46
6025,40,90.668,25,70.695,19,49.49,21,61.785,30,92.905,29,96.36,25,76.04,23,80.22,19,62.23,19,56.56,23,87.8,24,80.02
6026,24,60.29,16,49.71,20,55.735,24,68.85,27,87.211,38,116.195,34,108.21,21,62.785,18,56.015,16,51.95,21,76.4,31,101.735
6027,47,121.21,39,186.487,33,114.93,35,87.715,51,170.42,45,155.806,30,106.963,31,91.59,19,72.96,33,112.9,29,142.856,29,90.22
6028,14,36.455,17,52.88,24,66.25,23,85.12,23,78.76,13,35.78,24,93.416,11,43.34,16,54.71,19,62.11,25,89.005,20,63.595
6029,2,4.38,0,0,1,2,2,8,1,1.6,1,2,2,6,0,0,2,7,2,5.1,2,8,2,10.956
6030,45,110.08,42,114.295,43,134.25,51,119.81,53,185.965,44,159.51,33,102.28,28,82.96,16,46.48,26,86.19,29,84.2,39,121.24
6031,16,42.12,30,84.5,16,45.685,32,80.95,14,29.49,14,51.23,13,42.4,10,29.75,7,21.46,13,38.77,13,41.31,16,51.6
6032,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0
6033,1,3.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,82,0,0,0,0,0,0
6034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1.96,2,4
6035,7,14.79,5,13.2,19,43.08,12,41.62,10,24.04,7,17.28,10,20.37,10,31.67,6,20.08,14,32.46,9,21.57,12,35.135
6036,9,27.06,6,15.92,7,23.6,37,71.535,16,40.64,19,54.4,12,40.46,7,26.06,13,38.1,16,55.73,8,18.26,10,37.93
6037,4,6.68,6,18.36,2,5,6,16.7,3,9.2,5,23.45,2,6.9,5,14.96,0,0,2,4,2,8,4,8.9
6038,1,1.52,2,6,1,1.6,4,8.4,5,13.04,3,12.5,1,2,3,6.6,1,1.95,4,13.65,10,31.826,4,14.205
6041,4,16.94,5,10.745,6,19.87,7,17.3,3,8.35,2,7.07,7,21.23,4,16.34,2,6.03,4,11.08,0,0,0,0
6042,0,0,0,0,0,0,1,3,0,0,1,1.47,1,1.5,0,0,0,0,0,0,0,0,0,0
6043,0,0,0,0,0,0,0,0,1,3,1,2.8,0,0,0,0,0,0,0,0,0,0,0,0
6044,3,6.68,1,1.5,1,5,0,0,0,0,2,5.22,2,8.232,1,5,1,5.1,2,4,0,0,1,15
6050,7,15.31,4,13.56,5,16.185,3,11.916,9,33.407,6,18.064,5,21,3,12.2,4,14.27,3,10,5,21.386,4,14.01
6051,6,12.23,7,17.56,3,7.685,3,7.4,1,1.56,4,13.4,4,10.27,1,5.5,0,0,0,0,3,12.482,4,11.64
6052,11,23.417,9,20.73,7,21.12,6,18.06,9,32.096,9,27.455,5,15.68,9,27.943,7,28.2,4,15.77,4,8.17,6,21.08
6053,9,48.3,13,42.81,9,25.05,4,8.5,16,86.13,7,20,12,32.71,7,16.31,7,16.96,4,15,5,20,6,19.832
6054,25,48.11,19,59.064,9,22.964,18,49.625,18,33.21,7,22.05,5,12.9,10,26.88,9,28.79,14,41.15,11,36.812,4,13.52
6055,16,40.25,18,51.25,13,31.32,22,76.295,26,58.215,26,83.98,18,71.284,6,17.22,10,32.512,7,27.1,20,56.84,12,50.85
6056,38,98.635,37,98.88,39,104.45,35,102.905,46,159.43,25,85.87,27,90.455,36,173.661,22,59.935,44,155.27,26,102.1,28,148.26
6057,21,56.452,20,58.33,15,45.125,14,36.57,15,50.57,20,63.972,17,45.788,11,28.205,7,28.11,16,49.205,18,48.34,13,33.07
6058,11,28,16,66.922,18,52.51,17,46.28,11,36.07,10,23.97,14,33.564,8,24.985,9,50.94,9,20.33,8,23.66,6,20.65
6059,19,52.32,25,73.76,21,48.62,11,33.804,13,34.75,15,53.974,18,65.99,12,43.27,5,16.9,20,73.44,11,37.12,9,41.41
6060,16,36.9,8,19.14,5,13.4,5,22.82,11,23.66,13,23.616,11,29.67,2,4.08,4,20.1,12,85.63,9,26.75,3,11.04
6061,22,40.128,18,37.851,21,44.48,18,39.704,25,46.24,26,64.565,19,41.705,10,22.05,8,21.53,8,20.94,13,32,13,23.465
6062,34,85.85,32,85.964,21,59.53,17,46.515,25,65.97,17,54.56,16,53.506,16,61.02,7,23.18,23,74.49,12,31.28,16,46.82
6063,20,48.84,16,50.515,12,32.5,14,33.96,15,36.77,9,31.86,17,58.1,6,14.8,9,25.1,13,40.35,11,34.91,13,28.84
6064,28,59.704,31,90.625,33,100.72,21,59.02,24,56.03,32,74.78,30,76.235,14,30.2,10,31.295,33,98.52,34,82.16,15,41.3
6065,82,237.44,61,178.075,74,218.11,87,259.407,57,178.741,68,231.73,60,184.82,47,165.735,48,212.97,58,217.57,43,159.317,55,203.335
6066,28,73.13,23,55.715,10,31.27,26,66.006,24,61.3,27,87.982,21,65.54,11,34.66,17,92.07,13,45.36,12,37.1,16,54.948
6068,0,0,0,0,1,4.8,0,0,0,0,0,0,0,0,0,0,1,2.6,0,0,0,0,1,2
6069,43,145.307,37,117.195,45,161.75,62,164.75,45,122.18,44,142.272,37,139.04,27,98.75,39,121.457,34,101.272,37,135.48,33,111.375
6070,1,0.76,4,11.2,1,2.4,3,9.85,1,5,3,10.3,3,8.924,1,4,1,2,0,0,2,8,0,0
6071,5,8.92,5,13.54,3,8.84,2,7.05,2,11,8,28.64,0,0,7,20.44,3,15.5,2,7,1,5,3,14
6072,1,2.25,0,0,1,4,0,0,1,1.75,1,1.05,1,5.5,0,0,0,0,3,8.2,2,3.5,0,0
6073,3,14,3,5.524,1,1.6,3,8.14,8,42.24,3,5.642,6,45.335,5,23.4,2,6,5,20.52,4,29.5,2,9.25
6074,3,10.66,1,5,2,2.82,3,10,2,3.93,1,2,0,0,3,5.28,0,0,0,0,0,0,0,0
6076,17,54.295,15,70.192,16,51.368,18,52.47,13,38.86,22,84.39,19,72.47,13,34.301,12,43,22,103.05,10,29.56,14,52.952
6077,1,5,2,10.2,2,11,2,6,1,9.24,1,3.27,6,23.78,0,0,1,6,0,0,1,1.53,2,10.1
6078,2,7,4,15,3,8.12,1,6,0,0,3,14.8,0,0,2,35.1,2,7.8,1,3,0,0,1,6
6081,9,31.5,5,11.8,9,37.175,5,17.9,6,20.22,3,19.999,7,38,2,7.75,2,8.3,5,12.15,4,27.75,4,10.21
6082,7,17.52,3,9.4,5,18.2,5,11.3,4,11.38,3,8,3,7.62,5,14.6,1,2.94,2,5,0,0,3,5.215
6083,9,29.52,4,14.58,3,4.73,6,17.3,9,31.36,3,11.6,5,16,1,3,5,17.5,9,36.19,5,24.2,2,10.17
6084,18,54.515,8,23.1,4,13.84,6,24.45,12,52.82,5,13.675,11,37.4,7,22.67,6,17.5,12,79.62,8,32.055,10,49.5
6090,2,32.4,0,0,1,40.02,1,40.02,1,5,2,36.84,1,28.5,0,0,0,0,1,30,0,0,0,0
6100,4,8.5,5,25.06,8,19.96,4,9.195,4,10.39,6,17.062,6,14.4,5,18.9,0,0,7,20.8,3,9.6,5,11.89
6101,7,16.43,17,34.32,7,46.33,6,14.04,10,16.25,15,33.49,9,20.36,8,26.99,6,21.15,10,26.021,2,5.1,6,15.78
6102,4,9.98,2,3.9,3,5.335,10,26.6,3,5,7,9.56,5,16.64,6,15.1,3,19.56,1,3,4,44.26,9,23
6103,5,13.1,4,22.4,1,6,14,19.5,12,17.7,3,3,1,1,4,10.53,0,0,2,6.5,5,16.05,1,5.88
6104,13,32.31,5,11.48,16,36.33,9,31.4,31,46.53,5,15.102,13,41.45,6,62.5,5,11.94,8,23.69,4,6.96,3,10
6105,8,21.492,14,31.01,13,97.3,8,48.37,15,58.05,13,46.79,11,45.94,2,5,5,15.43,3,13,10,27.12,4,7.7
6106,1,21,1,99.5,0,0,2,134.5,0,0,0,0,0,0,1,40,0,0,1,30.08,2,51.24,1,15
6107,39,100.294,48,132.255,31,98.07,32,75.67,46,116.085,38,94.77,35,118.28,21,55.72,24,155.585,36,103.859,22,57.99,17,55.87
6108,39,112.585,21,57.61,17,57,30,75.32,34,95.905,23,64.65,17,47.13,17,46.61,12,29.5,19,45.88,29,66.14,21,53.23
6109,12,18.7,18,40.33,6,19.16,14,40.8,9,20.7,6,13.41,5,10.05,9,17.99,5,14.5,11,23.62,8,30.13,8,18.235
6110,39,92.37,55,138.19,37,94.04,54,159.461,49,126.624,48,151.54,35,111.754,21,66.61,38,108.35,36,114.755,44,134.267,32,82.686
6111,28,69.34,27,72.28,28,74.12,26,97.1,23,73.105,17,50.37,17,48.03,17,93.56,8,50.42,13,80.312,15,33.23,21,61.4
6112,57,150.93,50,125.634,48,137.32,78,228.695,64,165.087,51,154.33,44,121,44,121.21,52,168,52,146.341,51,155.4,38,146.487
6121,4,12.64,6,23.84,6,25.61,4,17.1,7,31.852,3,12.597,3,9.2,1,4.5,2,5.35,1,5,4,19.02,4,16
6122,18,49.2,29,96.7,14,37.24,20,62.105,14,52.18,10,32.425,15,44.88,14,54.7,10,36.46,13,36.83,13,34.34,12,46.58
6123,4,8.9,2,6.2,0,0,3,9.2,2,4.96,2,3.5,2,7.4,0,0,5,77,3,8.4,2,3.9,2,9
6124,4,16.632,1,2.08,4,13.54,4,7.64,1,4,1,2.4,0,0,0,0,1,5,0,0,1,3,1,2
